,Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price_m2,month,median_price_m2_by_month_zipcode_condition,status,buy_price,sell_price
151,151,7889601870,2015-04-07,281500.0,3,1,1270,7500,1,0,3,1270,0,1953,1900,98146,47.4921,-122.339,404.0088,4,464.5363321799308,not buy,0.0,0.0
152,152,2586800210,2015-04-21,425000.0,5,2,2500,7804,1,0,3,1570,930,1921,1900,98146,47.5031,-122.348,586.1993849308047,4,464.5363321799308,not buy,0.0,0.0
153,153,723049274,2015-04-17,330000.0,3,1,1250,8100,1,0,3,1250,0,1951,2004,98146,47.5016,-122.348,438.53333333333336,4,464.5363321799308,not buy,0.0,0.0
154,154,123039346,2015-04-30,335000.0,3,1,1260,17000,1,0,3,1260,0,1994,1900,98146,47.5114,-122.361,212.11411764705883,4,464.5363321799308,sell,335000.0,7897117.647058824
155,155,2414600255,2015-04-03,336750.0,4,2,1720,7803,1,0,3,1350,370,1955,1900,98146,47.5119,-122.337,464.5363321799308,4,464.5363321799308,not buy,0.0,0.0
156,156,1591600527,2015-04-23,333500.0,3,1,2230,9120,1,0,3,1390,840,1959,1900,98146,47.5008,-122.358,393.61776315789473,4,464.5363321799308,not buy,0.0,0.0
157,157,7784400185,2015-04-21,499000.0,3,1,2650,11774,1,0,3,2240,410,1952,1900,98146,47.4909,-122.363,456.1946662136912,4,464.5363321799308,not buy,0.0,0.0
158,158,7454001405,2015-04-03,387500.0,4,1,1370,7140,2,0,3,1370,0,1942,1900,98146,47.512,-122.376,584.1806722689075,4,464.5363321799308,not buy,0.0,0.0
159,159,7889601300,2015-04-21,268000.0,3,1,1420,6000,1,0,3,1420,0,1941,1900,98146,47.4913,-122.336,480.792,4,464.5363321799308,not buy,0.0,0.0
160,160,2407000110,2015-04-14,275000.0,3,1,1580,8775,1,0,3,1220,360,1942,1900,98146,47.4845,-122.335,337.3333333333333,4,464.5363321799308,not buy,0.0,0.0
161,161,723049434,2015-04-08,369950.0,3,2,1930,8254,2,0,3,1930,0,2014,1900,98146,47.4973,-122.346,482.4499394233099,4,464.5363321799308,not buy,0.0,0.0
162,162,8151600973,2015-04-06,375000.0,4,2,2510,7245,2,0,3,2510,0,2007,1900,98146,47.5096,-122.363,557.1428571428571,4,464.5363321799308,not buy,0.0,0.0
163,163,3793500160,2015-03-12,323000.0,3,2,1890,6560,2,0,3,1890,0,2003,1900,98038,47.3684,-122.031,529.9957317073171,3,530.5717060142063,not buy,0.0,0.0
164,164,9406520830,2015-03-26,314950.0,3,2,1654,8479,2,0,3,1654,0,1995,1900,98038,47.3627,-122.037,399.8256634037032,3,530.5717060142063,not buy,0.0,0.0
165,165,5416510060,2015-03-06,367000.0,4,2,2960,6219,2,0,3,2960,0,2006,1900,98038,47.3603,-122.037,635.2127351664254,3,530.5717060142063,not buy,0.0,0.0
166,166,5088500310,2015-03-12,435000.0,3,2,2660,16677,1,0,3,2210,450,1990,1900,98038,47.3689,-122.055,280.7663248785753,3,530.5717060142063,buy,435000.0,0.0
167,167,1545802830,2015-03-09,258500.0,3,2,1460,7930,1,0,3,1460,0,1989,1900,98038,47.359,-122.049,350.8819672131148,3,530.5717060142063,buy,258500.0,0.0
168,168,3793501130,2015-03-16,418000.0,4,2,2750,8471,2,0,3,2750,0,2003,1900,98038,47.3671,-122.029,531.1476803210955,3,530.5717060142063,not buy,0.0,0.0
169,169,9406550050,2015-03-30,289000.0,3,2,1490,8628,2,0,3,1490,0,1994,1900,98038,47.3643,-122.041,360.54659248956887,3,530.5717060142063,buy,289000.0,0.0
170,170,9206700190,2015-03-06,713900.0,3,2,3370,167706,1,0,3,3370,0,2000,1900,98038,47.4379,-122.022,45.820779220779215,3,530.5717060142063,sell,713900.0,88980058.52881847
171,171,9407600250,2015-03-27,211000.0,3,2,1060,7412,1,0,3,1060,0,1987,1900,98038,47.3897,-122.051,306.4225580140313,3,530.5717060142063,buy,211000.0,0.0
172,172,5104531640,2015-03-23,585000.0,4,3,3400,5100,2,0,3,3400,0,2006,1900,98038,47.3548,-122.002,1234.6941176470589,3,530.5717060142063,not buy,0.0,0.0
173,173,1560930050,2015-03-25,557500.0,3,2,2510,35255,1,0,3,2510,0,1994,1900,98038,47.4012,-122.025,170.21500496383493,3,530.5717060142063,sell,557500.0,18705305.49553084
174,174,5113260430,2015-03-04,280000.0,3,2,1280,7633,1,0,3,1280,0,1991,1900,98038,47.3883,-122.05,394.85392375212894,3,530.5717060142063,not buy,0.0,0.0
175,175,9542830440,2015-03-30,340000.0,4,2,2090,4200,2,0,3,2090,0,2007,1900,98038,47.3659,-122.017,871.3714285714286,3,530.5717060142063,not buy,0.0,0.0
176,176,3158500460,2015-03-27,359500.0,3,2,2070,4689,2,0,3,2070,0,2013,1900,98038,47.3545,-122.056,825.2629558541266,3,530.5717060142063,not buy,0.0,0.0
177,177,5416500950,2015-03-09,428900.0,4,2,2820,5056,2,0,3,2820,0,2006,1900,98038,47.3591,-122.038,913.1090981012658,3,530.5717060142063,not buy,0.0,0.0
178,178,2310030490,2015-03-23,292500.0,3,2,1390,6004,2,0,3,1390,0,1993,1900,98038,47.3536,-122.047,524.3954030646236,3,530.5717060142063,not buy,0.0,0.0
179,179,5104531120,2015-03-23,775000.0,5,2,3750,12077,2,0,3,3750,0,2005,1900,98038,47.3525,-122.002,690.7427341227125,3,530.5717060142063,not buy,0.0,0.0
180,180,5104510210,2015-03-09,314950.0,3,2,1690,4533,2,0,3,1690,0,2003,1900,98038,47.3575,-122.016,747.8759761747187,3,530.5717060142063,not buy,0.0,0.0
181,181,9407150360,2015-03-06,259875.0,5,2,2200,6250,2,0,3,2200,0,1996,1900,98038,47.3675,-122.021,447.56712,3,530.5717060142063,not buy,0.0,0.0
182,182,4017050820,2015-03-20,569999.0,3,2,3080,13880,2,0,3,3080,0,1990,1900,98038,47.3726,-122.025,442.0366884726225,3,530.5717060142063,not buy,0.0,0.0
183,183,5104510120,2015-03-27,305000.0,3,2,1690,5175,2,0,3,1690,0,2002,1900,98038,47.3564,-122.016,634.4,3,530.5717060142063,not buy,0.0,0.0
184,184,222069057,2015-03-30,665000.0,3,3,3580,95832,1,0,3,3580,0,2005,1900,98038,47.4239,-122.015,74.6938392186326,3,530.5717060142063,sell,665000.0,50845747.730753414
185,185,4124000320,2015-03-16,335620.0,3,2,1800,15903,1,0,3,1340,460,1986,1900,98038,47.3813,-122.043,227.16554612337293,3,530.5717060142063,sell,335620.0,8437681.840743922
186,186,2310110070,2015-03-17,379900.0,3,2,2190,5071,2,0,3,2190,0,2004,1900,98038,47.3506,-122.04,806.3978702425557,3,530.5717060142063,not buy,0.0,0.0
187,187,6699930260,2015-03-20,400000.0,4,2,3130,5240,2,0,3,3130,0,2004,1900,98038,47.3446,-122.042,821.6793893129772,3,530.5717060142063,not buy,0.0,0.0
188,188,1222069129,2015-03-27,1125000.0,4,3,3890,422096,1,0,3,3150,740,2001,1900,98038,47.4125,-121.982,28.68897122929381,3,530.5717060142063,sell,1125000.0,223952194.8217724
189,189,5104532030,2015-03-06,515000.0,4,3,3400,5222,2,0,3,3400,0,2005,1900,98038,47.3559,-122.0,1061.5587897357334,3,530.5717060142063,not buy,0.0,0.0
190,190,9407600070,2015-03-19,290000.0,3,2,1310,6265,1,0,3,1310,0,1988,1900,98038,47.3893,-122.051,498.2537909018356,3,530.5717060142063,not buy,0.0,0.0
191,191,705710640,2015-03-02,319950.0,3,2,1700,7000,2,0,3,1700,0,1996,1900,98038,47.3798,-122.025,491.99168571428567,3,530.5717060142063,not buy,0.0,0.0
192,192,2781270400,2015-03-16,215000.0,2,2,1180,2521,2,0,3,1180,0,2005,1900,98038,47.3487,-122.021,917.9928599762,3,530.5717060142063,not buy,0.0,0.0
193,193,2025700260,2015-03-25,259500.0,3,2,1490,7589,2,0,3,1490,0,1993,1900,98038,47.3474,-122.037,368.0666754513111,3,530.5717060142063,buy,259500.0,0.0
194,194,4142450040,2015-03-27,293500.0,3,2,1610,5024,2,0,3,1610,0,2004,1900,98038,47.3833,-122.043,628.828423566879,3,530.5717060142063,not buy,0.0,0.0
195,195,9542830540,2015-03-03,339950.0,4,2,2150,4000,2,0,3,2150,0,2010,1900,98038,47.3655,-122.018,914.80545,3,530.5717060142063,not buy,0.0,0.0
196,196,705700210,2015-03-16,320000.0,3,2,1650,7047,2,0,3,1650,0,1994,1900,98038,47.3826,-122.027,488.786717752235,3,530.5717060142063,not buy,0.0,0.0
197,197,4123840210,2015-03-18,380000.0,3,2,1880,6047,2,0,3,1880,0,1993,1900,98038,47.3722,-122.044,676.421365966595,3,530.5717060142063,not buy,0.0,0.0
198,198,1442700360,2015-03-20,428000.0,3,2,2600,15000,2,0,3,2600,0,1978,1900,98038,47.3719,-122.056,307.1328,3,530.5717060142063,buy,428000.0,0.0
199,199,6699930530,2015-03-25,373500.0,4,2,2610,4978,2,0,3,2610,0,2004,1900,98038,47.3438,-122.04,807.6243471273602,3,530.5717060142063,not buy,0.0,0.0
200,200,1465400120,2015-03-26,700000.0,3,2,3110,123710,2,0,3,2430,680,1995,1900,98038,47.3879,-122.002,60.90695982539811,3,530.5717060142063,sell,700000.0,65637025.75101746
201,201,9406521150,2015-03-05,336600.0,3,2,1654,8464,2,0,3,1654,0,1995,1900,98038,47.3618,-122.033,428.06739130434784,3,530.5717060142063,not buy,0.0,0.0
202,202,5104520460,2015-03-17,399950.0,4,2,2350,5100,2,0,3,2350,0,2003,1900,98038,47.3507,-122.007,844.1297647058823,3,530.5717060142063,not buy,0.0,0.0
203,203,3793500050,2015-03-03,310000.0,3,2,1890,6300,2,0,3,1890,0,2003,1900,98038,47.3673,-122.031,529.6571428571428,3,530.5717060142063,not buy,0.0,0.0
204,204,522079015,2015-03-22,608000.0,3,2,2400,217800,2,0,3,1590,810,1975,1900,98038,47.4166,-121.94,30.04826446280992,3,530.5717060142063,sell,608000.0,115558517.56989412
205,205,2781230070,2015-03-11,419950.0,3,2,3120,6000,2,0,3,3120,0,2007,1900,98038,47.3473,-122.03,753.3903,3,530.5717060142063,not buy,0.0,0.0
206,206,9542840060,2015-03-05,340000.0,4,2,2320,4142,2,0,3,2320,0,2010,1900,98038,47.3662,-122.019,883.5731530661516,3,530.5717060142063,not buy,0.0,0.0
207,207,662440030,2015-03-26,435000.0,4,2,3100,4699,2,0,3,3100,0,2010,1900,98038,47.3785,-122.023,996.4545648010215,3,530.5717060142063,not buy,0.0,0.0
208,208,7570060290,2015-03-04,383000.0,4,2,2050,4953,2,0,3,2050,0,2014,1900,98038,47.3448,-122.024,832.3464566929133,3,530.5717060142063,not buy,0.0,0.0
209,209,2781270530,2015-03-26,193000.0,2,1,910,2550,1,0,3,910,0,2004,1900,98038,47.3494,-122.022,814.6870588235294,3,530.5717060142063,not buy,0.0,0.0
210,210,7383450250,2015-03-11,374950.0,4,2,2090,3777,2,0,3,2090,0,2012,1900,98038,47.3595,-122.042,1068.5628276409848,3,530.5717060142063,not buy,0.0,0.0
211,211,1736800520,2015-04-03,662500.0,3,2,3560,9796,1,0,3,1860,1700,1965,1900,98007,47.6007,-122.145,727.9654961208656,4,650.3249999999999,not buy,0.0,0.0
212,212,7379700051,2015-04-10,375000.0,3,1,1590,14766,1,0,3,1590,0,1963,1900,98007,47.5902,-122.147,273.3644859813084,4,650.3249999999999,sell,375000.0,9602698.95
213,213,1736800920,2015-04-21,475000.0,3,1,1320,7840,1,0,3,1320,0,1966,1900,98007,47.6024,-122.143,652.155612244898,4,650.3249999999999,not buy,0.0,0.0
214,214,6918720080,2015-04-02,725000.0,6,3,2480,12000,2,0,3,2480,0,1972,1900,98007,47.6131,-122.145,650.3249999999999,4,650.3249999999999,not buy,0.0,0.0
215,215,4157600120,2015-04-22,580000.0,5,2,2500,11900,1,0,3,1400,1100,1963,1900,98007,47.5915,-122.132,524.6319327731093,4,650.3249999999999,not buy,0.0,0.0
216,216,1560800150,2015-04-05,450000.0,4,2,1900,9240,1,0,3,1900,0,1962,1900,98007,47.6167,-122.137,524.2207792207793,4,650.3249999999999,not buy,0.0,0.0
217,217,1277000240,2015-04-02,735000.0,3,2,2540,6762,2,0,3,2540,0,1998,1900,98007,47.6239,-122.144,1169.9999999999998,4,650.3249999999999,not buy,0.0,0.0
218,218,8944600060,2015-04-20,541900.0,3,2,1880,3054,2,0,3,1880,0,1988,1900,98007,47.6091,-122.147,1909.957956777996,4,650.3249999999999,not buy,0.0,0.0
219,219,2207200455,2015-04-09,585000.0,5,1,1880,16617,1,0,3,960,920,1963,1900,98007,47.6003,-122.132,378.94565806102185,4,650.3249999999999,buy,585000.0,0.0
220,220,9212900260,2014-05-27,468000.0,2,1,1160,6000,1,0,4,860,300,1942,1900,98115,47.69,-122.292,839.592,5,1346.624060150376,buy,468000.0,0.0
221,221,1798000100,2014-05-29,750500.0,5,3,2170,2440,1,0,4,1450,720,1911,1900,98115,47.6724,-122.317,3310.812295081967,5,1346.624060150376,not buy,0.0,0.0
222,222,1257200115,2014-05-21,1003000.0,4,2,2290,6120,2,0,4,2170,120,1926,1900,98115,47.6746,-122.327,1764.1,5,1346.624060150376,not buy,0.0,0.0
223,223,5273200060,2015-05-04,716528.0,3,1,1750,5400,1,0,4,1050,700,1952,1900,98115,47.6799,-122.279,1428.2791466666667,5,1346.624060150376,not buy,0.0,0.0
224,224,1995200200,2014-05-06,313950.0,3,1,1510,6083,1,0,4,860,650,1940,1900,98115,47.6966,-122.324,555.5413118527042,5,1346.624060150376,sell,313950.0,8191514.157894737
225,225,8825900465,2014-05-07,599000.0,3,1,1960,4788,1,0,4,1090,870,1920,1900,98115,47.6746,-122.312,1346.624060150376,5,1346.624060150376,not buy,0.0,0.0
226,226,3179101580,2014-05-28,1210000.0,4,2,3650,6982,2,0,4,2530,1120,1951,2003,98115,47.6756,-122.275,1865.431108564881,5,1346.624060150376,not buy,0.0,0.0
227,227,2215500205,2014-05-05,600000.0,3,1,1880,6360,1,0,4,1040,840,1945,1900,98115,47.6878,-122.286,1015.4716981132076,5,1346.624060150376,not buy,0.0,0.0
228,228,2887700995,2014-05-08,530000.0,4,2,2280,2850,1,0,4,1540,740,1930,1900,98115,47.6871,-122.307,2001.7263157894736,5,1346.624060150376,not buy,0.0,0.0
229,229,5363200180,2014-05-15,640000.0,4,2,2560,7798,1,0,4,1890,670,1947,1900,98115,47.6914,-122.296,883.4265196204155,5,1346.624060150376,buy,640000.0,0.0
230,230,441000065,2015-05-05,653000.0,2,1,1290,5141,1,0,4,1050,240,1947,1900,98115,47.6878,-122.29,1367.2227193153085,5,1346.624060150376,not buy,0.0,0.0
231,231,4370700065,2015-05-04,907500.0,3,2,2850,6281,2,0,4,1900,950,1947,1900,98115,47.6911,-122.326,1555.2189141856393,5,1346.624060150376,not buy,0.0,0.0
232,232,1257200290,2014-05-12,910000.0,3,2,2700,6120,1,0,4,1350,1350,1962,1900,98115,47.6731,-122.327,1600.529411764706,5,1346.624060150376,not buy,0.0,0.0
233,233,5100402606,2015-05-05,680000.0,3,1,1090,6775,1,0,4,850,240,1950,1900,98115,47.6934,-122.321,1080.3719557195573,5,1346.624060150376,not buy,0.0,0.0
234,234,1868900285,2014-05-23,552000.0,3,1,1430,5000,1,0,4,1080,350,1919,1900,98115,47.6724,-122.296,1188.3456,5,1346.624060150376,not buy,0.0,0.0
235,235,1868902745,2014-05-02,805000.0,3,2,2710,4500,1,0,4,1880,830,1929,1900,98115,47.6747,-122.295,1925.56,5,1346.624060150376,not buy,0.0,0.0
236,236,6392003810,2014-05-23,530000.0,4,1,1814,5000,1,0,4,944,870,1951,1900,98115,47.684,-122.281,1140.984,5,1346.624060150376,not buy,0.0,0.0
237,237,1868900775,2014-05-05,618500.0,3,2,1800,5000,1,0,4,1080,720,1942,1900,98115,47.6738,-122.297,1331.5068,5,1346.624060150376,not buy,0.0,0.0
238,238,7177300090,2014-05-20,395000.0,3,1,1080,2940,1,0,4,1080,0,1920,1900,98115,47.6832,-122.304,1446.1836734693877,5,1346.624060150376,not buy,0.0,0.0
239,239,1566100555,2015-05-01,721000.0,4,2,2280,8339,1,0,4,1220,1060,1954,1900,98115,47.6986,-122.297,930.6684254706798,5,1346.624060150376,buy,721000.0,0.0
240,240,3187600100,2014-05-13,570000.0,3,2,1530,5401,1,0,4,1530,0,1937,1900,98115,47.686,-122.304,1135.989631549713,5,1346.624060150376,not buy,0.0,0.0
241,241,114101516,2014-05-28,310000.0,3,1,1430,19901,1,0,4,1430,0,1927,1900,98028,47.7558,-122.229,167.67197628259888,5,424.90820888423855,sell,310000.0,8456098.26500523
242,242,4027700812,2014-05-29,452000.0,4,2,2590,10002,1,0,4,1340,1250,1968,1900,98028,47.7689,-122.266,486.4355128974205,5,424.90820888423855,not buy,0.0,0.0
243,243,4140900140,2014-05-27,438000.0,3,1,1650,12940,1,0,4,1650,0,1961,1900,98028,47.7629,-122.268,364.34559505409584,5,424.90820888423855,not buy,0.0,0.0
244,244,6179900090,2015-05-07,415000.0,3,1,1770,10513,1,0,4,1400,370,1982,1900,98028,47.7726,-122.266,424.90820888423855,5,424.90820888423855,not buy,0.0,0.0
245,245,3649100306,2014-05-06,379900.0,4,1,1500,11600,1,0,4,1000,500,1955,1900,98028,47.7373,-122.241,352.521,5,424.90820888423855,not buy,0.0,0.0
246,246,3579700100,2014-05-27,389000.0,5,2,2330,10750,1,0,4,1190,1140,1962,1900,98028,47.7325,-122.245,389.5066046511628,5,424.90820888423855,not buy,0.0,0.0
247,247,3815500035,2014-05-20,385000.0,3,1,1490,9630,1,0,4,1490,0,1959,1900,98028,47.7623,-122.256,430.3364485981308,5,424.90820888423855,not buy,0.0,0.0
248,248,2570500230,2014-05-29,400000.0,5,2,1930,9747,1,0,4,1020,910,1962,1900,98028,47.7743,-122.235,441.73591874422897,5,424.90820888423855,not buy,0.0,0.0
249,249,8045600130,2014-05-28,425000.0,4,2,1680,9545,1,0,4,1080,600,1979,1900,98028,47.739,-122.243,479.27710843373495,5,424.90820888423855,not buy,0.0,0.0
250,250,4189800050,2014-05-20,335000.0,3,1,1060,10050,1,0,4,1060,0,1967,1900,98028,47.7355,-122.231,358.8,5,424.90820888423855,not buy,0.0,0.0
251,251,8718500610,2014-05-26,379950.0,3,1,1690,9144,1,0,4,1140,550,1956,1900,98028,47.739,-122.253,447.2639763779528,5,424.90820888423855,not buy,0.0,0.0
252,252,6054650070,2014-10-07,400000.0,3,1,1370,9680,1,0,4,1370,0,1977,1900,98074,47.6127,-122.045,444.793388429752,10,275.96864101052296,not buy,0.0,0.0
253,253,8644400060,2014-10-29,568000.0,3,2,2320,57063,1,0,4,1790,530,1979,1900,98074,47.6163,-122.056,107.14389359129385,10,275.96864101052296,sell,568000.0,15747598.561983472
254,254,1175000570,2015-03-12,530000.0,5,2,1810,4850,1,0,3,1810,0,1900,1900,98107,47.67,-122.394,1176.2721649484536,3,3082.418181818182,sell,530000.0,14949728.181818182
255,255,2768301715,2015-03-11,565000.0,4,3,2020,4300,1,0,3,2020,0,1900,1900,98107,47.6653,-122.372,1414.339534883721,3,3082.418181818182,sell,565000.0,13254398.181818182
256,256,2767603250,2015-03-09,622000.0,3,2,1550,1919,3,0,3,1550,0,2003,1900,98107,47.6729,-122.379,3488.904637832204,3,3082.418181818182,not buy,0.0,0.0
257,257,2767601815,2015-03-17,356000.0,3,1,940,2366,1,0,3,940,0,1916,1900,98107,47.6744,-122.383,1619.6043956043957,3,3082.418181818182,buy,356000.0,0.0
258,258,2768300655,2015-03-17,630000.0,3,3,1880,2200,2,0,3,1520,360,2007,1900,98107,47.6666,-122.367,3082.418181818182,3,3082.418181818182,not buy,0.0,0.0
259,259,2768200090,2015-03-17,890000.0,6,3,2770,5000,1,0,3,1870,900,1969,1900,98107,47.669,-122.365,1915.992,3,3082.418181818182,buy,890000.0,0.0
260,260,455000760,2015-03-11,685000.0,3,2,2500,6733,1,0,3,1770,730,1979,1900,98107,47.6691,-122.36,1095.104708153869,3,3082.418181818182,sell,685000.0,20753921.618181817
261,261,1176001310,2015-03-04,2945000.0,5,4,4340,5722,3,0,3,4340,0,2010,1900,98107,47.6715,-122.406,5540.01747640685,3,3082.418181818182,not buy,0.0,0.0
262,262,1324300126,2015-03-13,415000.0,2,2,1160,1219,3,0,3,1160,0,2007,1900,98107,47.6543,-122.358,3664.5283018867926,3,3082.418181818182,not buy,0.0,0.0
263,263,1176001117,2015-03-19,705000.0,3,2,1580,1321,2,0,3,1080,500,2014,1900,98107,47.6688,-122.402,5744.6025738077215,3,3082.418181818182,not buy,0.0,0.0
264,264,8673400020,2015-03-11,590000.0,3,3,1740,1100,3,0,3,1740,0,2007,1900,98107,47.67,-122.391,5773.418181818181,3,3082.418181818182,not buy,0.0,0.0
265,265,9297300055,2015-01-24,650000.0,4,3,2950,5000,2,0,3,1980,970,1979,1900,98126,47.5714,-122.375,1399.32,1,1342.1829357798165,not buy,0.0,0.0
266,266,7454000295,2015-01-30,245000.0,2,1,710,6322,1,0,3,710,0,1942,1900,98126,47.5165,-122.376,417.1433090794053,1,1342.1829357798165,sell,245000.0,8485280.52
267,267,7454000110,2015-01-27,202000.0,2,1,670,7844,1,0,3,670,0,1942,1900,98126,47.5165,-122.372,277.19632840387555,1,1342.1829357798165,sell,202000.0,10528082.94825688
268,268,4319200820,2015-01-22,333000.0,3,1,950,5214,1,0,3,830,120,1944,1900,98126,47.5362,-122.379,687.4591484464902,1,1342.1829357798165,buy,333000.0,0.0
269,269,9275702405,2015-01-14,1015000.0,3,1,3610,8502,1,0,3,2610,1000,1930,1900,98126,47.583,-122.379,1285.045871559633,1,1342.1829357798165,not buy,0.0,0.0
270,270,4321200580,2015-01-25,575000.0,3,2,1760,2320,2,0,3,1760,0,1994,1900,98126,47.5723,-122.376,2667.801724137931,1,1342.1829357798165,not buy,0.0,0.0
271,271,1781500220,2015-01-31,690000.0,3,2,2590,4961,2,0,3,2590,0,1944,2007,98126,47.5271,-122.381,1497.1094537391657,1,1342.1829357798165,not buy,0.0,0.0
272,272,3278606110,2015-01-08,375000.0,3,2,1580,2407,2,0,3,1580,0,2013,1900,98126,47.5455,-122.368,1676.9837972579974,1,1342.1829357798165,not buy,0.0,0.0
273,273,1875500060,2014-07-31,395000.0,3,2,1890,14040,2,0,3,1890,0,1994,1900,98019,47.7277,-121.962,302.8333333333333,7,413.198314158788,not buy,0.0,0.0
274,274,8035350320,2014-07-18,488000.0,3,2,3160,13603,2,0,3,3160,0,2003,1900,98019,47.7443,-121.977,386.152466367713,7,413.198314158788,not buy,0.0,0.0
275,275,2619950490,2014-07-12,335000.0,3,2,1530,4580,2,0,3,1530,0,2011,1900,98019,47.7342,-121.968,787.3231441048035,7,413.198314158788,not buy,0.0,0.0
276,276,9526500080,2014-07-29,337000.0,4,2,1590,8779,1,0,3,1590,0,2001,1900,98019,47.7408,-121.974,413.198314158788,7,413.198314158788,not buy,0.0,0.0
277,277,8035350010,2014-07-15,510000.0,4,2,3180,13348,2,0,3,3020,160,2004,1900,98019,47.7439,-121.977,411.2706023374288,7,413.198314158788,not buy,0.0,0.0
278,278,255550190,2014-07-22,350000.0,3,2,2100,3574,2,0,3,1690,410,2005,1900,98019,47.7453,-121.984,1054.1130386121993,7,413.198314158788,not buy,0.0,0.0
279,279,112900020,2014-07-01,300000.0,3,2,1660,5128,2,0,3,1660,0,2001,1900,98019,47.7362,-121.967,629.7191887675507,7,413.198314158788,not buy,0.0,0.0
280,280,8568030030,2014-07-29,575000.0,4,3,3930,16970,2,0,3,3930,0,1997,1900,98019,47.7412,-121.966,364.72009428403067,7,413.198314158788,not buy,0.0,0.0
281,281,2619950400,2014-07-14,396800.0,4,2,2200,6018,2,0,3,2200,0,2010,1900,98019,47.7338,-121.966,709.7300099700898,7,413.198314158788,not buy,0.0,0.0
282,282,1313300400,2014-07-01,435000.0,3,2,2530,13446,2,0,3,2530,0,1993,1900,98019,47.7345,-121.961,348.2329317269076,7,413.198314158788,not buy,0.0,0.0
283,283,2131200925,2014-07-29,331292.0,3,1,1660,10000,1,0,3,1660,0,1972,1900,98019,47.741,-121.978,356.6027088,7,413.198314158788,not buy,0.0,0.0
284,284,2787250190,2014-07-17,645000.0,4,2,2860,14000,2,0,3,2860,0,1995,1900,98019,47.7306,-121.973,495.9128571428572,7,413.198314158788,not buy,0.0,0.0
285,285,2133010290,2014-07-24,398000.0,4,2,2050,14724,2,0,3,2050,0,1989,1900,98019,47.73,-121.969,290.958435207824,7,413.198314158788,not buy,0.0,0.0
286,286,4254000540,2014-07-08,469950.0,4,2,2530,14178,2,0,3,2530,0,1997,1900,98019,47.737,-121.955,356.7881083368599,7,413.198314158788,not buy,0.0,0.0
287,287,1776460140,2014-07-24,395000.0,3,2,2130,5088,2,0,3,1840,290,2011,1900,98019,47.7329,-121.976,835.6485849056604,7,413.198314158788,not buy,0.0,0.0
288,288,3782760080,2014-07-18,410000.0,4,2,2510,4090,2,0,3,1840,670,2012,1900,98019,47.7345,-121.967,1079.0317848410757,7,413.198314158788,not buy,0.0,0.0
289,289,255550100,2014-07-11,326000.0,3,2,1930,3462,2,0,3,1930,0,2004,1900,98019,47.7453,-121.985,1013.5944540727904,7,413.198314158788,not buy,0.0,0.0
